"UniqueID","Probability1"
11862,0.311684002361288
11863,0.410936173586104
11864,0.33112603243444
11865,0.78018491091789
11866,0.320957202136081
11867,0.151989639419263
11868,0.265927669656098
11869,0.183768115407823
11870,0.422056281935806
11871,0.730198213211841
11872,0.277888589726957
11873,0.293810221766825
11874,0.195254537473142
11875,0.865574607130976
11876,0.293161074994584
11877,0.861201192420035
11878,0.692113489686878
11879,0.314584403353595
11880,0.262830565992277
11881,0.796288012821183
11882,0.101854059113895
11883,0.172596813290471
11884,0.182759639520135
11885,0.392037797489843
11886,0.155075006836622
11887,0.300262129231722
11888,0.211823829496636
11889,0.0872473189786069
11890,0.195987176458985
11891,0.946240322275147
11892,0.281468824370038
11893,0.734922897049026
11894,0.362045068108317
11895,0.0979587679843981
11896,0.116365453639661
11897,0.283166984462602
11898,0.248140738599093
11899,0.477848671783202
11900,0.161889279550721
11901,0.634818379681162
11902,0.978666616319711
11903,0.0570744235797923
11904,0.385349870749786
11905,0.214161502567147
11906,0.830734608366201
11907,0.242987686540506
11908,0.171807155392903
11909,0.00160625199307928
11910,0.341011862280407
11911,0.15787340475831
11912,0.140716581304049
11913,0.798289326503603
11914,0.661731175622158
11915,0.298308076747914
11916,0.132561767128679
11917,0.158364424970017
11918,0.78018491091789
11919,0.327988005224828
11920,0.246104759908954
11921,0.15894434577556
11922,0.831211292365546
11923,0.981955421252763
11924,0.426121308364282
11925,0.97447662437047
11926,0.253912037603049
11927,0.805422653573009
11928,0.57549666298793
11929,0.268270464943952
11930,0.902013758891556
11931,0.267713048369481
11932,0.192464383213394
11933,0.772493489148977
11934,0.207926109992898
11935,0.175594877996609
11936,0.241708058809021
11937,0.807471353657797
11938,0.827351053246513
11939,0.131344790674747
11940,0.673192258183781
11941,0.503233782660774
11942,0.925961773240588
11943,0.16111537442696
11944,0.78966486840585
11945,0.902013758891556
11946,0.780204416624778
11947,0.947228470444522
11948,0.10165795826823
11949,0.830574480090552
11950,0.731715478417758
11951,0.184187088286359
11952,0.273445020303986
11953,0.983973454866186
11954,0.326416384051274
11955,0.781845800521036
11956,0.902013758891556
11957,0.644240453952865
11958,0.152212475667472
11959,0.845687480978957
11960,0.719763674550117
11961,0.741054817318153
11962,0.228384924600056
11963,0.197538181643406
11964,0.343171849179662
11965,0.184187088286359
11966,0.76971866306839
11967,0.738386155048433
11968,0.825453794759236
11969,0.804181081737342
11970,0.749067313481943
11971,0.735995586851245
11972,0.759776219605008
11973,0.855623550922186
11974,0.995699419237593
11975,0.800132815874547
11976,0.648532142276201
11977,0.759173380511686
11978,0.563316029654529
11979,0.882622516286462
11980,0.832561426832902
11981,0.830924204551649
11982,0.842911872056855
11983,0.907014498259576
11984,0.971006662025546
11985,0.902013758891556
11986,0.292008288823868
11987,0.828597962304327
11988,0.130566566965562
11989,0.932837296289149
11990,0.861506382659152
11991,0.811558244657683
11992,0.746313760238276
11993,0.984316015278199
11994,0.298978271683627
11995,0.701718113046648
11996,0.759604985788271
11997,0.525837213613463
11998,0.348886209141156
11999,0.395981469464315
12000,0.738386155048433
12001,0.835233841555273
12002,0.931520527383994
12003,0.916284506195209
12004,0.840553698180915
12005,0.951392343418112
12006,0.864652729371814
12007,0.778801848134254
12008,0.262342605298366
12009,0.843292557615752
12010,0.939326771024611
12011,0.927343571641735
12012,0.365010320120645
12013,0.251287565734676
12014,0.298739339169025
12015,0.835233841555273
12016,0.427173561368318
12017,0.882622516286462
12018,0.862644743838399
12019,0.846388888927181
12020,0.769622137046562
12021,0.830411894540001
12022,0.792107891872243
12023,0.768215026574164
12024,0.262025353141186
12025,0.861833705606755
12026,0.954628284419283
12027,0.932706377998893
12028,0.290212570786766
12029,0.825773729685364
12030,0.879860698950164
12031,0.98143562964495
12032,0.667387023694127
12033,0.72770956268175
12034,0.688542248985764
12035,0.1150360558757
12036,0.236177516527212
12037,0.508779638376185
12038,0.261782065340693
12039,0.817180187436992
12040,0.194464669040124
12041,0.712946967996445
12042,0.546407361605718
12043,0.144151576115842
12044,0.784820269189476
12045,0.711023466603176
12046,0.657021890034492
12047,0.191569005851513
12048,0.748644453958529
12049,0.901613705060181
12050,0.299883839284243
12051,0.793042158802548
12052,0.206417244215544
12053,0.67568094269127
12054,0.327988005224828
12055,0.999999525789831
12056,0.965496452587703
12057,0.199250947934575
12058,0.703973747609785
12059,0.692487970406997
12060,0.315120961815695
12061,0.85948120919767
12062,0.922536462120578
12063,0.673437526426764
12064,0.904541115716526
12065,0.727582090515991
12066,0.705915385953338
12067,0.872245114275375
12068,0.849850409975797
12069,0.0166686616898187
12070,0.129336482199352
12071,0.312481724178876
12072,0.749088692426744
12073,0.699778105918434
12074,0.516725501722652
12075,0.480971986772937
12076,0.911261842167764
12077,0.25297271160635
12078,0.201558801408909
12079,0.899574666983911
12080,0.754211242610234
12081,0.799855739842452
12082,0.784306413128746
12083,0.858334686921792
12084,0.897973014051576
12085,0.215357331854978
12086,0.312481724178876
12087,0.973070863868165
12088,0.153739355097826
12089,0.778029452204002
12090,0.94573437566038
12091,0.920629340556552
12092,0.546031007362405
12093,0.667751908660777
12094,0.839004379671519
12095,0.207494941909474
12096,0.973106508792929
12097,0.955949775754405
12098,0.302978034259353
12099,0.452686671440492
12100,0.258485804982286
12101,0.201558801408909
12102,0.993439026367789
12103,0.0635493150478266
12104,0.13153293175063
12105,0.938478308338975
12106,0.245993932919045
12107,0.977165387346832
12108,0.385511711740416
12109,0.399682889762542
12110,0.150930804929692
12111,0.84398206049127
12112,0.620168859239077
12113,0.85998115027587
12114,0.822251736419782
12115,0.489552585480693
12116,0.738408126208065
12117,0.475768093426615
12118,0.862212688780677
12119,0.234018738954083
12120,0.189851940358485
12121,0.816835382334483
12122,0.660410843129724
12123,0.913734857700926
12124,0.921917160447258
12125,0.921376872352694
12126,0.940967064876391
12127,0.867223105405266
12128,0.167991021853885
12129,0.930011188402543
12130,0.862410146142126
12131,0.166345179197686
12132,0.681908526831905
12133,0.279031239598942
12134,0.929891017528729
12135,0.129599128688111
12136,0.755885768180874
12137,0.378085053377033
12138,0.641672294438486
12139,0.97433664572197
12140,0.70551599850455
12141,0.58184144558066
12142,0.225962148788531
12143,0.186237861954968
12144,0.100554445035229
12145,0.772427928233053
12146,0.977749368991448
12147,0.893945294955962
12148,0.295065986522668
12149,0.896947241100537
12150,0.0282474412518103
12151,0.770297051599959
12152,0.888021172676484
12153,0.079603398711946
12154,0.813347733081725
12155,0.489058024046129
12156,0.868132677982279
12157,0.876847813218309
12158,0.212917013232309
12159,0.149161254130599
12160,0.811601142323739
12161,0.738408126208065
12162,0.818196341771558
12163,0.768256918156391
12164,0.653807797633618
12165,0.302433003088643
12166,0.965167629165639
12167,0.777345833074736
12168,0.761885423192015
12169,0.758304163930189
12170,0.322871921313367
12171,0.303424989876101
12172,0.888021172676484
12173,0.967003524334761
12174,0.938659709894113
12175,0.196070921521051
12176,0.237332475468167
12177,0.974751597756182
12178,0.0534291675895717
12179,0.29230558029503
12180,0.763249661933443
12181,0.741191128131351
12182,0.807644218368911
12183,0.657767728478038
12184,0.653807797633618
12185,0.661505778236325
12186,0.684706744868134
12187,0.520950117137784
12188,0.771601211128668
12189,0.707433797895335
12190,0.879651403251327
12191,0.520762910764964
12192,0.573796024984707
12193,0.208859207033869
12194,0.265511301143571
12195,0.206897905619479
12196,0.797774027212161
12197,0.115925927838949
12198,0.244301594448455
12199,0.772154774448904
12200,0.773622830585813
12201,0.999999624802436
12202,0.0771824632216313
12203,0.409925679138493
12204,0.51004055187197
12205,0.99388697419237
12206,0.960181608789332
12207,0.206300886782641
12208,0.854009401656014
12209,0.99999891323748
12210,0.206631880295238
12211,0.266248844601667
12212,0.529062175769947
12213,0.888021172676484
12214,0.667751908660777
12215,0.928091040252128
12216,0.286963947676376
12217,0.663556269165072
12218,0.212062842727642
12219,0.527256305070742
12220,0.42764564365528
12221,0.695420447128801
12222,0.0990952462374463
12223,0.0618045771088314
12224,0.598173427149708
12225,0.166659414154639
12226,0.766225701750522
12227,0.967116228305587
12228,0.861786463713564
12229,0.766560322302761
12230,0.899474608888041
12231,0.86534457313958
12232,0.984635462777742
12233,0.271133622554524
12234,0.882634299435847
12235,0.344458073957212
12236,0.738751193151551
12237,0.994931406157421
12238,0.159763525802054
12239,0.506281939964601
12240,0.804454164666634
12241,0.586130414480747
12242,0.153620020972078
12243,0.326454680209538
12244,0.924992652599594
12245,0.808589920564663
12246,0.199520374547234
12247,0.187953309177458
12248,0.936198427784233
12249,0.364999643150895
12250,0.12847018339172
12251,0.199329233561054
12252,0.130219391309645
12253,0.579779150333234
12254,0.807291741626351
12255,0.0115270244001003
12256,0.102492169983807
12257,0.484259096336761
12258,0.0143032765200817
12259,0.18190051619815
12260,0.983352555884793
12261,0.532314641903532
12262,0.13217324190951
12263,0.89425927404808
12264,0.753587990449543
12265,0.914072296584965
12266,0.0456949408635742
12267,0.0472824131627701
12268,0.678454050018161
12269,0.289707425993364
12270,0.651976123791579
12271,0.932969515892924
12272,0.824315902317569
12273,0.643722425381966
12274,0.497682681021594
12275,0.833037672213763
12276,0.123722745971638
12277,0.109691302337771
12278,0.718046900032066
12279,0.242884076697201
12280,0.411688131605996
12281,0.0858091447052634
12282,0.0115270244001003
12283,0.522813221533637
12284,0.0521861060078367
12285,0.574020778738196
12286,0.472050439778852
12287,0.389014227378722
12288,0.193402848920042
12289,0.556611973774722
12290,0.215749324213977
12291,0.6330942441901
12292,0.24737060810404
12293,0.136076972422629
12294,0.113072576195805
12295,0.279508982518471
12296,0.156270949862346
12297,0.655202716772902
12298,0.248783179882551
12299,0.267713048369481
12300,0.035758941006595
12301,0.428408868817751
12302,0.0652170742911227
12303,0.36817355429155
12304,0.188504463796423
12305,0.85306751314179
12306,0.0270103773585005
12307,0.328960579624855
12308,0.898960060759121
12309,0.14069311298572
12310,0.950452990506867
12311,0.0438164981282828
12312,0.188283015405739
12313,0.0657054349507745
12314,0.144768880715575
12315,0.627271761287439
12316,0.318323381673399
12317,0.0365093097699264
12318,0.219498708911703
12319,0.134775684466923
12320,0.135748791486475
12321,0.101805778078344
12322,0.968737326996641
12323,0.120572284522123
12324,0.918000465037566
12325,0.19929100426515
12326,0.0544351878313979
12327,0.339308888585626
12328,0.146722577556859
12329,0.0540956092954044
12330,0.145579795875786
12331,0.696327236716273
12332,0.911883794506181
12333,0.0811546038762146
12334,0.253593447442358
12335,0.12857095329829
12336,0.0152241047076996
12337,0.309178415447924
12338,0.0388057289908866
12339,0.691937828310737
12340,0.978763824583153
12341,0.158027013768538
12342,0.13070995574035
12343,0.106382535328891
12344,0.564205771596795
12345,0.274472314092276
12346,0.884172690815338
12347,0.425625913427288
12348,0.982440861194871
12349,0.19287204086568
12350,0.0699047076491927
12351,0.0518796060670099
12352,0.885280240516352
12353,0.976620577256615
12354,0.997444648399669
12355,0.507939607964326
12356,0.141145934498766
12357,0.653484772042023
12358,0.246494315515559
12359,0.26838507620949
12360,0.42284766246086
12361,0.46462354214472
12362,0.235972148960587
12363,0.0199461408021144
12364,0.115810315418202
12365,0.157284909404435
12366,0.686222588341769
12367,0.574020778738196
12368,0.257881888220304
12369,0.1341110355422
12370,0.176343359424743
12371,0.282524744616711
12372,0.167034073324534
12373,0.315701582069713
12374,0.94495909045624
12375,0.184868678058866
12376,0.131925095316828
12377,0.308783671385288
12378,0.331833484424002
12379,0.335349549447957
12380,0.238404623593865
12381,0.372003894027106
12382,0.128649688960413
12383,0.144287090873293
12384,0.306823659250713
12385,0.0634420160334056
12386,0.042348053586219
12387,0.0113488732302926
12388,0.641041759807339
12389,0.144173997857457
12390,0.0250910776144655
12391,0.771509360132293
12392,0.950061894097337
12393,0.127439802810333
12394,0.0210541195372282
12395,0.0136473692455654
12396,0.173341947545681
12397,0.140320253472005
12398,0.0877041481238583
12399,0.318395342548855
12400,0.107627130188236
12401,0.135016716512602
12402,0.0910640146641521
12403,0.843413604344004
12404,0.0310754331457611
12405,0.15428537849516
12406,0.888021172676484
12407,0.235784484024174
12408,0.356000779806082
12409,0.299413966487509
12410,0.0917311038444873
12411,0.122160827329381
12412,0.0333123957975823
12413,0.933011916231123
12414,0.0196296142257662
12415,0.816155927328454
12416,0.365264930860937
12417,0.020879224833982
12418,0.00110152701109256
12419,0.107117849217108
12420,0.17215883718931
12421,0.00921898548536026
12422,0.050975235111819
12423,0.0073121499280433
12424,0.114300537948061
12425,0.00641136346486738
12426,0.119483538093956
12427,0.0862856884369652
12428,0.257034140022358
12429,0.091392531507003
12430,0.19248901429533
12431,0.0968136654842201
12432,0.967410219916979
12433,0.0540897894999834
12434,0.307503904592241
12435,0.0333507429666363
12436,0.208333224409682
12437,0.305710934395133
12438,0.100263507049539
12439,0.0732255190117777
12440,0.186375232219333
12441,0.246866312086499
12442,0.0318921921809145
12443,0.149892937167536
12444,0.143797587399853
12445,0.15030760578921
12446,0.230628123542986
12447,0.81954039207844
12448,0.939742056311585
12449,0.147442910056662
12450,0.0119295529171032
12451,0.172720703960905
12452,0.140089853787091
12453,0.0337277946795233
12454,0.105879616467827
12455,0.00151900861398897
12456,0.997200189291192
12457,0.0894144409652667
12458,0.0218363517365402
12459,0.229324231260914
12460,0.0218757795284636
12461,0.986741922803807
12462,0.0442912366153395
12463,0.318557362013765
12464,0.0124473369013013
12465,0.0332965515623881
12466,0.703324566854498
12467,0.990777458451311
12468,0.0225150938643789
12469,0.0135339707036888
12470,0.622550352046787
12471,0.893022904178655
12472,0.0805404095778574
12473,0.0101947755117025
12474,0.166541235077571
12475,0.588040915481444
12476,0.0102758402201327
12477,0.376490484482897
12478,0.429463731337085
12479,0.686320582106001
12480,0.663010353878971
12481,0.680562436191912
12482,0.326989685488304
12483,0.48447274536151
12484,0.0458065482874429
12485,0.383215538380998
12486,0.852246867495438
12487,0.490191343727821
12488,0.242535095385986
12489,0.163449762291397
12490,0.694936717439929
12491,0.692133708365811
12492,0.558909521937221
12493,0.777233524762561
12494,0.2478855148603
12495,0.0366405844875685
12496,0.393496754691296
12497,0.552285769514839
12498,0.916284506195209
12499,0.379477451463628
12500,0.012281730851588
12501,0.092431638125549
12502,0.495915790526459
12503,0.0354673326073061
12504,0.58835355938187
12505,0.275614762391093
12506,0.111853541699684
12507,0.911348823528762
12508,0.0756244785986007
12509,0.0357573669945373
12510,0.21837044814408
12511,0.145462703005201
12512,0.428245301594809
12513,0.271777266316593
12514,0.224014977531339
12515,0.39232556660295
12516,0.184494157049351
12517,0.167483132150454
12518,0.107628978556483
12519,0.26785605231652
12520,0.0866348685350076
12521,0.0658237716202109
12522,0.067082326001718
12523,0.16400760620661
12524,0.125909207122002
12525,0.11945598706872
12526,0.104212481733546
12527,0.0408163426087876
12528,0.0997014034903981
12529,0.176385118557451
12530,0.00449669718537293
12531,0.197256677894864
12532,0.110267459483977
12533,0.0933185818660667
12534,0.157726510978754
12535,0.178270984756826
12536,0.113046709546195
12537,0.136117976006795
12538,0.117603917537178
12539,0.141541551530464
12540,0.21075657145003
12541,0.106959191109574
12542,0.116234196971146
12543,0.236741700471716
12544,0.0255612828886003
12545,0.0629841514552679
12546,0.0540897894999834
12547,0.0393477703981346
12548,0.0025836873282887
12549,0.328335099215643
12550,0.422520637879994
12551,0.77494979305637
12552,0.515911966433709
12553,0.246067763074599
12554,0.309081834385744
12555,0.755105072930341
12556,0.746375871494079
12557,0.141149859391249
12558,0.729916185669088
12559,0.89744475829242
12560,0.278289223299515
12561,0.352831253794722
12562,0.309884496581956
12563,0.78638741213022
12564,0.950669583717899
12565,0.425020494659886
12566,0.845020693953617
12567,0.850990447944279
12568,0.855589435657781
12569,0.967874165247476
12570,0.831339454712286
12571,0.72199389515352
12572,0.758847010569471
12573,0.860747099407633
12574,0.211876233563884
12575,0.890082493637052
12576,0.17935635057596
12577,0.805383431218444
12578,0.342249148662279
12579,0.88543594796996
12580,0.346648842999502
12581,0.835545495043602
12582,0.57421312813823
12583,0.32696009832083
12584,0.900800435880756
12585,0.649516445477643
12586,0.843364357744748
12587,0.786268151624388
12588,0.821461510506552
12589,0.445610949475238
12590,0.711093417165169
12591,0.66566094987641
12592,0.839889304791317
12593,0.152357002300169
12594,0.826407434270513
12595,0.812606512848805
12596,0.814000979717379
12597,0.92420873156191
12598,0.277425054421073
12599,0.824072245459002
12600,0.135438651306038
12601,0.730406245164932
12602,0.567372318434441
12603,0.286032506486477
12604,0.238199807796784
12605,0.843364357744748
12606,0.837071432134413
12607,0.334645511673303
12608,0.735382175051306
12609,0.445765028919138
12610,0.206571911939645
12611,0.939288751561532
12612,0.846707281970454
12613,0.203755312161171
12614,0.403324360529414
12615,0.185443885781551
12616,0.368913612979541
12617,0.211876233563884
12618,0.252340359912089
12619,0.918116832784814
12620,0.386256398157495
12621,0.842357895920709
12622,0.168011748476044
12623,0.836000020134726
12624,0.215067768846189
12625,1.03997308696732e-05
12626,0.33443670097063
12627,0.195065179472852
12628,0.19547390321694
12629,0.106814627770066
12630,0.656566459325103
12631,0.252089075815552
12632,0.00422365423904162
12633,0.0736262485870894
12634,0.000991383637680477
12635,0.969841341820808
12636,0.23728267770153
12637,0.211538990454916
12638,0.220590009616995
12639,0.856055682329916
12640,0.427784849476096
12641,0.107519076195424
12642,0.363607071272142
12643,0.751950025991291
12644,0.470537037271284
12645,0.0920003590712329
12646,0.294636496845865
12647,0.0920003590712329
12648,0.802556972001924
12649,0.763463046349129
12650,0.200568703643454
12651,0.292311642764623
12652,0.0879642904205939
12653,0.856075692391866
12654,0.287970568643442
12655,0.456255080023373
12656,0.679985525151889
12657,0.267735347236409
12658,0.80182439350189
12659,0.319899775711259
